order_id,order_date,customer_id,product_id,sales_rep,channel,quantity,unit_price,discount_pct,unit_cost,payment_days,returned_qty,order_status
O1182,2025-10-06,C041,P034,Giorgos,Wholesale,10,21.54,0.08,11.22,45.0,0,Completed
O1135,2025-01-03,C019,P016,Nikos,Wholesale,8,19.23,0.0,9.36,75.0,0,Completed
O1525,2025-03-02,C025,P034,Nikos,Wholesale,6,21.54,0.0,11.16,30.0,0,Completed
O1435,2025-04-16,C038,P002,Eleni,Wholesale,7,8.02,0.0,5.7,45.0,0,Completed
O1485,2025-02-24,C085,P001,Maria,Wholesale,8,14.99,0.0,10.95,60.0,0,Completed
O1247,2025-10-27,C057,P028,Eleni,Wholesale,15,20.02,0.02,10.33,45.0,0,Completed
O1227,2025-10-02,C081,P033,Giorgos,Wholesale,8,17.67,0.0,9.86,45.0,0,Completed
O1164,2025-11-10,C054,P031,Eleni,Phone order,9,15.37,0.02,8.69,60.0,0,Completed
O1584,2025-07-23,C060,P008,Maria,Wholesale,8,9.08,0.0,4.87,45.0,0,Completed
O1378,2025-10-13,C090,P028,Giorgos,Wholesale,16,20.02,0.08,10.11,45.0,0,Completed
O1389,2025-10-14,C026,P001,Giorgos,Wholesale,8,14.99,0.0,10.44,30.0,0,Completed
O1578,2025-06-07,C086,P034,Eleni,Direct,12,21.54,0.08,10.7,30.0,0,Completed
O1380,2025-07-23,C016,P014,Maria,Phone order,7,17.99,0.02,8.71,45.0,1,Partial return
O1302,2025-12-04,C005,P022,Nikos,Direct,12,15.11,0.03,9.81,45.0,0,Completed
O1545,2025-08-17,C088,P030,Maria,Wholesale,10,14.56,0.08,7.94,30.0,0,Completed
O1090,2025-09-18,C037,P001,Giorgos,Direct,9,14.99,0.0,10.38,45.0,0,Completed
O1568,2025-10-09,C079,P017,Nikos,Wholesale,11,17.04,0.09,8.05,30.0,0,Completed
O1063,2025-11-22,C006,P015,Nikos,Phone order,12,21.66,0.1,10.96,30.0,0,Completed
O1277,2025-03-16,C027,P024,Giorgos,Phone order,9,16.87,0.0,10.27,15.0,0,Completed
O1271,2025-08-11,C047,P013,Nikos,Wholesale,14,24.95,0.05,14.03,30.0,0,Completed
O1285,2025-04-24,C058,P018,Eleni,Wholesale,16,15.39,0.05,10.19,45.0,0,Completed
O1608,2025-01-20,C030,P028,Giorgos,Phone order,11,20.02,0.08,10.17,30.0,0,Completed
O1028,2025-07-25,C053,P025,Eleni,Direct,9,15.87,0.01,10.94,75.0,0,Completed
O1296,2025-11-02,C044,P018,Nikos,Phone order,10,15.39,0.06,10.79,60.0,0,Completed
O1256,2025-03-31,C056,P003,Giorgos,Wholesale,13,8.23,0.07,5.77,30.0,0,Completed
O1601,2025-04-14,C085,P019,Eleni,Wholesale,13,14.76,0.02,7.64,45.0,0,Completed
O1374,2025-11-03,C067,P002,Maria,Direct,11,8.02,0.04,5.69,45.0,0,Completed
O1126,2025-12-12,C034,P009,Nikos,Wholesale,10,9.54,0.03,6.26,45.0,0,Completed
O1331,2025-12-02,C079,P001,Nikos,Phone order,8,14.99,0.02,10.78,45.0,0,Completed
O1093,2025-02-14,C042,P008,Eleni,Direct,11,9.08,0.06,4.81,60.0,0,Completed
O1499,2025-06-30,C030,P019,Giorgos,Wholesale,10,14.76,0.12,8.07,45.0,0,Completed
O1518,2025-04-13,C021,P001,Nikos,Direct,9,14.99,0.0,10.24,60.0,0,Completed
O1317,2025-02-05,C083,P003,Nikos,Wholesale,7,8.23,0.0,5.86,45.0,0,Completed
O1469,2025-10-14,C069,P006,Eleni,Wholesale,7,12.05,0.0,8.61,45.0,0,Completed
O1031,2025-05-22,C038,P020,Maria,Direct,7,11.89,0.0,7.3,30.0,0,Completed
O1370,2025-04-10,C068,P024,Giorgos,Phone order,9,16.87,0.0,10.49,15.0,0,Completed
O1116,2025-10-22,C043,P017,Nikos,Wholesale,9,17.04,,8.17,60.0,0,Completed
O1303,2025-07-28,C014,P001,Nikos,Wholesale,10,14.99,0.07,10.8,45.0,0,Completed
O1618,2025-09-15,C055,P004,Eleni,Wholesale,9,9.14,0.04,6.28,45.0,3,Completed
O1101,2025-03-01,C051,P004,Eleni,Phone order,8,9.14,0.0,5.97,45.0,0,Completed
O1637,2025-10-22,C074,P002,Eleni,Direct,8,8.02,0.04,5.62,60.0,2,Completed
O1397,2025-07-13,C033,P006,Giorgos,Direct,10,12.05,0.07,8.35,60.0,0,Completed
O1580,2025-06-23,C033,P024,Giorgos,Direct,7,16.87,0.02,10.37,60.0,0,Completed
O1298,2025-10-28,C028,P030,Nikos,Wholesale,12,14.56,0.05,8.18,30.0,0,Completed
O1170,2025-05-13,C061,P036,Nikos,Wholesale,7,19.47,0.02,11.07,15.0,0,Completed
O1024,2025-04-23,C018,P022,Maria,Phone order,10,15.11,0.09,9.83,45.0,1,Completed
O1551,2025-07-31,C023,P018,Eleni,Wholesale,10,15.39,0.05,11.0,45.0,0,Completed
O1308,2025-01-05,C044,P036,Eleni,Wholesale,14,19.47,0.06,11.16,45.0,0,Completed
O1487,2025-02-17,C002,P032,Giorgos,Direct,6,13.3,0.0,7.94,30.0,0,Completed
O1547,2025-06-25,C073,P013,Nikos,Wholesale,6,24.95,0.0,13.62,15.0,0,Completed
O1551,2025-04-02,C009,P013,Giorgos,Wholesale,13,24.95,0.05,13.87,60.0,0,Completed
O1019,2025-04-22,C042,P004,Eleni,Wholesale,13,9.14,0.09,5.93,75.0,0,Completed
O1283,2025-12-16,C038,P029,Maria,Wholesale,9,17.56,0.0,12.85,45.0,0,Completed
O1467,2025-04-13,C035,P006,Maria,Direct,13,12.05,0.05,8.64,45.0,0,Completed
O1308,2025-05-16,C033,P014,Maria,Wholesale,5,17.99,0.0,8.9,45.0,0,Completed
O1210,2025-05-08,C075,P032,Eleni,Wholesale,13,13.3,0.04,7.8,60.0,0,Completed
O1140,2025-02-24,C013,P008,Nikos,Phone order,9,9.08,0.0,4.78,30.0,0,Completed
O1351,2025-12-13,C032,P017,Giorgos,Direct,15,17.04,0.05,8.04,30.0,0,Completed
O1321,2025-10-05,C040,P036,Nikos,Phone order,7,19.47,0.0,10.96,45.0,0,Completed
O1167,2025-07-10,C012,P009,Eleni,Wholesale,13,9.54,0.05,6.12,30.0,0,Completed
O1467,2025-10-22,C081,P013,Eleni,Wholesale,9,24.95,0.0,13.7,45.0,0,Completed
O1340,2025-09-19,C031,P013,Eleni,Wholesale,8,24.95,0.0,13.86,45.0,0,Completed
O1229,2025-10-23,C009,P022,Maria,Wholesale,13,15.11,0.05,9.49,60.0,0,Completed
O1115,2025-08-05,C032,P003,Giorgos,Phone order,11,8.23,0.09,6.06,30.0,0,Completed
O1448,2025-01-17,C057,P028,Eleni,Wholesale,11,20.02,0.07,10.12,45.0,0,Completed
O1495,2025-12-18,C040,P010,Maria,Wholesale,11,25.35,0.08,16.8,45.0,0,Completed
O1209,2025-03-03,C009,P032,Giorgos,Wholesale,13,13.3,0.07,7.89,45.0,0,Completed
O1035,2025-01-05,C018,P017,Nikos,Direct,5,17.04,0.04,8.65,30.0,0,Completed
O1023,2025-07-14,C033,P024,Nikos,Wholesale,16,16.87,0.09,10.41,30.0,0,Completed
O1541,2025-11-10,C006,P027,Eleni,Wholesale,15,19.42,0.07,13.64,15.0,0,Completed
O1213,2025-05-15,C028,P025,Maria,Wholesale,12,15.87,0.05,11.04,15.0,0,Completed
O1620,2025-11-10,C028,P024,Eleni,Wholesale,17,16.87,0.03,10.59,45.0,0,Completed
O1125,2025-09-13,C033,P027,Giorgos,Wholesale,9,19.42,0.04,13.26,60.0,0,Completed
O1568,2025-12-25,C055,P024,Eleni,Wholesale,13,16.87,0.09,10.69,30.0,1,Partial return
O1247,2025-07-25,C039,P019,Eleni,Wholesale,11,14.76,0.06,7.85,45.0,0,Completed
O1304,2025-10-20,C020,P026,Maria,Phone order,8,16.04,0.0,9.9,60.0,0,Completed
O1008,2025-12-18,C053,P021,Maria,Phone order,11,19.64,0.06,12.67,60.0,0,Completed
O1359,2025-05-19,C051,P027,Maria,Wholesale,11,19.42,0.05,13.52,45.0,0,Completed
O1022,2025-07-15,C003,P031,Maria,Wholesale,13,15.37,0.03,8.69,45.0,0,Completed
O1224,2025-03-18,C087,P010,Giorgos,Phone order,13,25.35,0.03,16.94,15.0,0,Completed
O1239,2025-04-01,C057,P033,Giorgos,Wholesale,14,17.67,0.04,10.27,60.0,0,Completed
O1422,2025-11-19,C086,P013,Eleni,Direct,14,24.95,0.03,13.78,45.0,0,Completed
O1066,2025-06-03,C053,P009,Eleni,Wholesale,8,9.54,0.0,5.99,45.0,0,Completed
O1495,2025-10-18,C035,P002,Nikos,Wholesale,11,8.02,0.05,5.38,60.0,0,Completed
O1630,2025-12-20,C022,P002,Maria,Wholesale,10,8.02,0.09,5.46,45.0,0,Completed
O1202,2025-05-11,C030,P031,Giorgos,Phone order,9,15.37,0.04,8.58,60.0,0,Completed
O1453,2025-02-19,C068,P019,Giorgos,Direct,11,14.76,0.03,7.76,30.0,0,Completed
O1545,2025-05-14,C088,P026,Eleni,Wholesale,8,16.04,0.0,9.72,45.0,0,Completed
O1165,2025-10-13,C054,P030,Eleni,Wholesale,12,14.56,0.03,7.99,60.0,0,Completed
O1087,2025-07-30,C032,P019,Nikos,Wholesale,13,14.76,0.05,7.66,45.0,0,Completed
O1296,2025-12-14,C015,P022,Maria,Wholesale,15,15.11,0.1,9.47,30.0,0,Completed
O1362,2025-11-29,C004,P024,Maria,Phone order,13,16.87,0.05,10.41,45.0,0,Completed
O1535,2025-05-26,C004,P030,Eleni,Wholesale,6,14.56,0.0,8.3,30.0,0,Completed
O1602,2025-09-19,C028,P010,Giorgos,Direct,13,25.35,0.12,17.28,15.0,0,Completed
O1252,2025-08-17,C051,P033,Nikos,Wholesale,4,17.67,0.0,10.3,45.0,2,Completed
O1212,2025-05-27,C016,P016,Giorgos,Direct,15,19.23,0.07,10.03,30.0,0,Completed
O1565,2025-03-16,C016,P012,Maria,Direct,14,19.45,0.07,13.37,30.0,0,Completed
O1564,2025-06-22,C028,P025,Giorgos,Direct,8,15.87,0.0,11.12,30.0,1,Partial return
O1638,2025-10-20,C029,P022,Giorgos,Phone order,13,15.11,0.05,10.0,30.0,0,Completed
O1631,2025-02-06,C003,P030,Nikos,Wholesale,15,14.56,0.08,7.95,45.0,0,Completed
O1535,2025-04-27,C038,P024,Eleni,Wholesale,11,16.87,0.03,10.76,30.0,0,Completed
O1525,2025-05-30,C067,P004,Eleni,Direct,8,9.14,0.0,6.33,45.0,0,Completed
O1635,2025-07-22,C028,P036,Eleni,Phone order,16,19.47,0.07,11.3,30.0,0,Completed
O1371,2025-07-05,C050,P027,Giorgos,Wholesale,9,19.42,0.0,13.32,45.0,0,Completed
O1187,2025-04-05,C033,P025,Nikos,Wholesale,12,15.87,0.05,10.74,30.0,0,Completed
O1016,2025-05-01,C028,P026,Eleni,Phone order,5,16.04,0.04,9.81,30.0,0,Completed
O1179,2025-12-25,C032,P027,Nikos,Wholesale,10,19.42,,13.8,30.0,0,Completed
O1425,2025-07-23,C005,P023,Nikos,Wholesale,8,16.26,0.0,10.54,45.0,0,Completed
O1547,2025-08-31,C047,P012,Nikos,Wholesale,9,19.45,0.0,14.02,45.0,0,Completed
O1309,2025-07-23,C063,P035,Nikos,Wholesale,7,21.37,0.0,12.99,60.0,0,Completed
O1541,2025-11-13,C018,P011,Maria,Wholesale,9,16.3,0.02,11.33,30.0,0,Completed
O1165,2025-07-19,C036,P027,Eleni,Wholesale,7,19.42,0.02,13.11,30.0,0,Completed
O1352,2025-05-26,C028,P012,Giorgos,Direct,16,19.45,0.09,13.39,,0,Completed
O1453,2025-03-09,C050,P027,Maria,Wholesale,11,19.42,0.03,13.99,60.0,0,Completed
O1178,2025-12-06,C068,P020,Eleni,Phone order,18,11.89,0.08,7.53,45.0,0,Completed
O1530,2025-06-16,C044,P007,Giorgos,Wholesale,9,13.28,0.03,6.73,60.0,0,Completed
O1042,2025-10-04,C041,P020,Eleni,Wholesale,10,11.89,0.03,7.75,45.0,0,Completed
O1108,2025-03-11,C089,P027,Maria,Wholesale,12,19.42,0.05,13.87,30.0,0,Completed
O1099,2025-08-22,C041,P032,Giorgos,Wholesale,9,13.3,0.0,7.59,30.0,0,Completed
O1201,2025-11-24,C011,P021,Eleni,Phone order,14,19.64,0.03,12.91,30.0,0,Completed
O1209,2025-09-04,C064,P036,Maria,Phone order,10,19.47,0.05,11.27,30.0,0,Completed
O1325,2025-08-15,C044,P007,Eleni,Wholesale,4,13.28,0.01,6.74,60.0,0,Completed
O1416,2025-05-14,C071,P001,Maria,Wholesale,7,14.99,0.0,10.29,45.0,0,Completed
O1015,2025-01-01,C022,P004,Maria,Wholesale,13,9.14,0.07,6.15,,2,Completed
O1302,2025-08-29,C070,P003,Nikos,Direct,7,8.23,0.01,5.76,75.0,0,Completed
O1303,2025-09-09,C045,P026,Giorgos,Wholesale,10,16.04,0.05,9.71,45.0,1,Partial return
O1621,2025-08-09,C068,P036,Eleni,Wholesale,10,19.47,0.05,11.73,15.0,0,Completed
O1341,2025-01-04,C084,P022,Eleni,Wholesale,7,15.11,0.0,9.95,45.0,0,Completed
O1633,2025-10-15,C057,P013,Giorgos,Wholesale,8,24.95,0.0,13.88,75.0,0,Completed
O1249,2025-03-25,C035,P030,Giorgos,Phone order,11,14.56,0.05,8.24,30.0,0,Completed
O1460,2025-04-23,C086,P010,Eleni,Wholesale,11,25.35,0.08,17.5,45.0,0,Completed
O1387,2025-11-17,C046,P013,Maria,Wholesale,22,24.95,0.05,13.42,30.0,0,Completed
O1482,2025-11-10,C057,P028,Eleni,Wholesale,11,20.02,0.07,10.24,75.0,0,Pending
O1641,2025-09-30,C029,P005,Eleni,Wholesale,16,9.46,0.03,4.62,30.0,0,Completed
O1095,2025-02-05,C015,P015,Maria,Wholesale,12,21.66,0.03,11.05,30.0,0,Completed
O1088,2025-02-26,C054,P019,Giorgos,Direct,9,14.76,0.04,7.67,30.0,3,Completed
O1377,2025-05-20,C033,P004,Giorgos,Wholesale,13,9.14,0.05,6.2,60.0,0,Completed
O1610,2025-01-10,C016,P002,Maria,Wholesale,10,8.02,0.07,5.43,30.0,0,Completed
O1549,2025-10-01,C087,P022,Nikos,Wholesale,5,15.11,0.02,9.89,30.0,0,Completed
O1309,2025-02-22,C015,P034,Eleni,Wholesale,11,21.54,0.12,10.73,45.0,1,Partial return
O1537,2025-08-13,C085,P010,Nikos,Wholesale,14,25.35,0.09,17.58,60.0,0,Completed
O1404,2025-03-19,C062,P008,Nikos,Wholesale,10,9.08,0.03,4.63,45.0,0,Completed
O1624,2025-06-25,C064,P001,Giorgos,Wholesale,8,14.99,0.0,10.51,15.0,0,Completed
O1241,2025-09-13,C039,P020,Eleni,Wholesale,5,11.89,0.0,7.32,45.0,0,Completed
O1488,2025-01-17,C052,P009,Eleni,Wholesale,6,9.54,0.02,5.98,45.0,0,Completed
O1440,2025-03-16,C006,P005,Nikos,Wholesale,12,9.46,0.03,4.83,15.0,0,Completed
O1014,2025-07-20,C012,P034,Nikos,Wholesale,9,21.54,0.0,10.7,45.0,0,Completed
O1136,2025-04-03,C032,P021,Maria,Phone order,6,19.64,0.02,12.46,30.0,0,Completed
O1027,2025-05-09,C002,P012,Giorgos,Phone order,10,19.45,0.07,14.29,45.0,0,Completed
O1002,2025-12-23,C074,P027,Maria,Wholesale,9,19.42,0.02,13.57,45.0,0,Completed
O1081,2025-09-06,C072,P035,Eleni,Phone order,7,21.37,0.0,12.35,30.0,1,Partial return
O1466,2025-10-16,C072,P009,Nikos,Direct,15,9.54,0.03,5.9,45.0,0,Completed
O1447,2025-06-03,C038,P002,Maria,Wholesale,9,8.02,0.0,5.54,45.0,0,Completed
O1524,2025-03-07,C073,P012,Nikos,Wholesale,9,19.45,0.0,14.32,30.0,0,Completed
O1518,2025-04-13,C021,P001,Nikos,Direct,9,14.99,0.0,10.24,60.0,0,Completed
O1052,2025-08-05,C023,P001,Eleni,Wholesale,6,14.99,0.04,10.68,45.0,0,Completed
O1583,2025-06-13,C019,P011,Eleni,Direct,6,16.3,0.01,11.37,45.0,0,Completed
O1208,2025-11-17,C025,P027,Eleni,Direct,12,19.42,0.03,13.26,15.0,0,Completed
O1455,2025-05-14,C087,P015,Giorgos,Wholesale,10,21.66,0.07,11.35,30.0,0,Pending
